image_name,label
r_38.png,1
pert_39.png,0
ori_39.png,0
r_39.png,1
pert_40.png,0
ori_40.png,0
r_40.png,1
pert_41.png,0
ori_41.png,0
r_41.png,1
pert_42.png,2
ori_42.png,2
r_42.png,1
pert_43.png,1
ori_43.png,1
r_43.png,1
pert_44.png,2
ori_44.png,2
r_44.png,1
pert_45.png,2
ori_45.png,2
r_45.png,1
pert_46.png,1
ori_46.png,1
r_46.png,1
pert_47.png,1
ori_47.png,1
r_47.png,1
pert_48.png,0
ori_48.png,0
r_48.png,1
pert_49.png,1
ori_49.png,1
r_49.png,1
pert_50.png,0
ori_50.png,0
r_50.png,1
pert_51.png,1
ori_51.png,1
r_51.png,1
pert_52.png,2
ori_52.png,2
r_52.png,1
pert_53.png,0
ori_53.png,0
r_53.png,1
pert_54.png,0
ori_54.png,0
r_54.png,1
pert_55.png,2
ori_55.png,2
r_55.png,1
pert_56.png,2
ori_56.png,2
r_56.png,1
pert_57.png,1
ori_57.png,1
r_57.png,1
pert_58.png,1
ori_58.png,1
r_58.png,1
pert_59.png,0
ori_59.png,0
r_59.png,1
pert_60.png,2
ori_60.png,2
r_60.png,1
pert_61.png,0
ori_61.png,0
r_61.png,1
pert_62.png,2
ori_62.png,2
r_62.png,1
pert_63.png,1
ori_63.png,1
r_63.png,1
pert_64.png,0
ori_64.png,0
r_64.png,1
pert_65.png,0
ori_65.png,0
r_65.png,1
pert_66.png,1
ori_66.png,1
r_66.png,1
pert_67.png,1
ori_67.png,1
r_67.png,1
pert_68.png,2
ori_68.png,2
r_68.png,1
pert_69.png,1
ori_69.png,1
r_69.png,1
pert_70.png,2
ori_70.png,2
r_70.png,1
pert_71.png,2
ori_71.png,2
r_71.png,1
pert_72.png,0
ori_72.png,0
r_72.png,1
pert_73.png,1
ori_73.png,1
r_73.png,1
pert_74.png,0
ori_74.png,0
r_74.png,1
pert_75.png,2
ori_75.png,2
r_75.png,2
pert_76.png,0
ori_76.png,0
r_76.png,1
pert_77.png,0
ori_77.png,0
r_77.png,1
pert_78.png,2
ori_78.png,2
r_78.png,1
pert_79.png,0
ori_79.png,0
r_79.png,1
pert_80.png,1
ori_80.png,1
r_80.png,1
pert_81.png,2
ori_81.png,2
r_81.png,1
pert_82.png,0
ori_82.png,0
r_82.png,1
pert_83.png,0
ori_83.png,0
r_83.png,1
pert_84.png,1
ori_84.png,1
r_84.png,1
pert_85.png,2
ori_85.png,2
r_85.png,1
pert_86.png,0
ori_86.png,0
r_86.png,1
pert_87.png,1
ori_87.png,1
r_87.png,1
pert_88.png,2
ori_88.png,2
r_88.png,1
pert_89.png,2
ori_89.png,2
r_89.png,1
pert_90.png,1
ori_90.png,1
r_90.png,1
pert_91.png,0
ori_91.png,0
r_91.png,1
pert_92.png,1
ori_92.png,1
r_92.png,1
pert_93.png,0
ori_93.png,0
r_93.png,1
pert_94.png,2
ori_94.png,2
r_94.png,1
pert_95.png,2
ori_95.png,2
r_95.png,1
pert_96.png,2
ori_96.png,2
r_96.png,1
pert_97.png,2
ori_97.png,2
r_97.png,1
pert_98.png,2
ori_98.png,2
r_98.png,1
pert_99.png,2
ori_99.png,2
r_99.png,1
pert_100.png,0
ori_100.png,0
r_100.png,1
pert_101.png,0
ori_101.png,0
r_101.png,1
pert_102.png,2
ori_102.png,2
r_102.png,1
pert_103.png,2
ori_103.png,2
r_103.png,1
pert_104.png,1
ori_104.png,1
r_104.png,1
pert_105.png,2
ori_105.png,2
r_105.png,1
pert_106.png,2
ori_106.png,2
r_106.png,1
pert_107.png,1
ori_107.png,1
r_107.png,1
pert_108.png,2
ori_108.png,2
r_108.png,1
pert_109.png,0
ori_109.png,0
r_109.png,1
pert_110.png,1
ori_110.png,1
r_110.png,1
pert_111.png,1
ori_111.png,1
r_111.png,1
pert_112.png,2
ori_112.png,2
r_112.png,1
pert_113.png,0
ori_113.png,0
r_113.png,1
pert_114.png,1
ori_114.png,1
r_114.png,1
pert_115.png,1
ori_115.png,1
r_115.png,1
pert_116.png,2
ori_116.png,2
r_116.png,1
pert_117.png,0
ori_117.png,0
r_117.png,1
pert_118.png,0
ori_118.png,0
r_118.png,1
pert_119.png,0
ori_119.png,0
r_119.png,1
pert_120.png,2
ori_120.png,2
r_120.png,1
pert_121.png,0
ori_121.png,0
r_121.png,1
pert_122.png,0
ori_122.png,0
r_122.png,1
pert_123.png,1
ori_123.png,1
r_123.png,1
pert_124.png,2
ori_124.png,2
r_124.png,1
pert_125.png,2
ori_125.png,2
r_125.png,1
pert_126.png,1
ori_126.png,1
r_126.png,1
pert_127.png,0
ori_127.png,0
r_127.png,1
pert_128.png,0
ori_128.png,0
r_128.png,1
pert_129.png,0
ori_129.png,0
r_129.png,1
pert_130.png,0
ori_130.png,0
r_130.png,1
pert_131.png,2
ori_131.png,2
r_131.png,1
pert_132.png,1
ori_132.png,1
r_132.png,1
pert_133.png,0
ori_133.png,0
r_133.png,1
pert_134.png,0
ori_134.png,0
r_134.png,1
pert_135.png,2
ori_135.png,2
r_135.png,1
pert_136.png,2
ori_136.png,2
r_136.png,1
pert_137.png,0
ori_137.png,0
r_137.png,1
pert_138.png,2
ori_138.png,2
r_138.png,1
pert_139.png,1
ori_139.png,1
r_139.png,1
pert_140.png,0
ori_140.png,0
r_140.png,1
pert_141.png,2
ori_141.png,2
r_141.png,1
pert_142.png,2
ori_142.png,2
r_142.png,1
pert_143.png,2
ori_143.png,2
r_143.png,1
pert_144.png,2
ori_144.png,2
r_144.png,1
pert_145.png,2
ori_145.png,2
r_145.png,1
pert_146.png,2
ori_146.png,2
r_146.png,1
pert_147.png,2
ori_147.png,2
r_147.png,1
pert_148.png,1
ori_148.png,1
r_148.png,1
pert_149.png,2
ori_149.png,2
r_149.png,1
pert_150.png,2
ori_150.png,2
r_150.png,1
pert_151.png,2
ori_151.png,2
r_151.png,1
pert_152.png,0
ori_152.png,0
r_152.png,1
pert_153.png,2
ori_153.png,2
r_153.png,1
pert_154.png,0
ori_154.png,0
r_154.png,1
pert_155.png,1
ori_155.png,1
r_155.png,1
pert_156.png,2
ori_156.png,2
r_156.png,1
pert_157.png,1
ori_157.png,1
r_157.png,1
pert_158.png,0
ori_158.png,0
r_158.png,1
pert_159.png,0
ori_159.png,0
r_159.png,1
pert_160.png,2
ori_160.png,2
r_160.png,1
pert_161.png,2
ori_161.png,2
r_161.png,1
pert_162.png,1
ori_162.png,1
r_162.png,1
pert_163.png,2
ori_163.png,0
r_163.png,2
pert_164.png,2
ori_164.png,2
r_164.png,1
pert_165.png,0
ori_165.png,0
r_165.png,1
pert_166.png,0
ori_166.png,0
r_166.png,1
pert_167.png,1
ori_167.png,1
r_167.png,1
pert_168.png,2
ori_168.png,2
r_168.png,1
pert_169.png,0
ori_169.png,0
r_169.png,1
pert_170.png,1
ori_170.png,1
r_170.png,1
pert_171.png,2
ori_171.png,2
r_171.png,1
pert_172.png,1
ori_172.png,1
r_172.png,1
pert_173.png,1
ori_173.png,1
r_173.png,1
pert_174.png,2
ori_174.png,2
r_174.png,1
pert_175.png,0
ori_175.png,0
r_175.png,1
pert_176.png,0
ori_176.png,0
r_176.png,1
pert_177.png,2
ori_177.png,2
r_177.png,1
pert_178.png,0
ori_178.png,0
r_178.png,1
pert_179.png,2
ori_179.png,2
r_179.png,1
pert_180.png,0
ori_180.png,0
r_180.png,1
pert_181.png,2
ori_181.png,2
r_181.png,1
pert_182.png,2
ori_182.png,2
r_182.png,1
pert_183.png,2
ori_183.png,2
r_183.png,1
pert_184.png,2
ori_184.png,2
r_184.png,1
pert_185.png,2
ori_185.png,2
r_185.png,1
pert_186.png,2
ori_186.png,2
r_186.png,1
pert_187.png,0
ori_187.png,0
r_187.png,1
pert_188.png,1
ori_188.png,1
r_188.png,1
pert_189.png,2
ori_189.png,2
r_189.png,1
pert_190.png,2
ori_190.png,2
r_190.png,1
pert_191.png,1
ori_191.png,1
r_191.png,1
pert_192.png,2
ori_192.png,2
r_192.png,1
pert_193.png,0
ori_193.png,0
r_193.png,1
pert_194.png,0
ori_194.png,0
r_194.png,1
pert_195.png,2
ori_195.png,2
r_195.png,1
pert_196.png,1
ori_196.png,1
r_196.png,1
pert_197.png,1
ori_197.png,1
r_197.png,1
pert_198.png,2
ori_198.png,2
r_198.png,1
pert_199.png,1
ori_199.png,1
r_199.png,1
pert_200.png,2
ori_200.png,2
r_200.png,1
pert_201.png,1
ori_201.png,1
r_201.png,1
pert_202.png,0
ori_202.png,0
r_202.png,1
pert_203.png,2
ori_203.png,2
r_203.png,1
pert_204.png,1
ori_204.png,1
r_204.png,1
pert_205.png,0
ori_205.png,0
r_205.png,1
pert_206.png,0
ori_206.png,0
r_206.png,1
pert_207.png,2
ori_207.png,2
r_207.png,1
pert_208.png,0
ori_208.png,0
r_208.png,1
pert_209.png,2
ori_209.png,2
r_209.png,1
pert_210.png,2
ori_210.png,2
r_210.png,1
pert_211.png,0
ori_211.png,0
r_211.png,1
pert_212.png,2
ori_212.png,2
r_212.png,1
pert_213.png,1
ori_213.png,1
r_213.png,1
pert_214.png,1
ori_214.png,1
r_214.png,1
pert_215.png,1
ori_215.png,1
r_215.png,1
pert_216.png,0
ori_216.png,0
r_216.png,1
pert_217.png,2
ori_217.png,2
r_217.png,1
pert_218.png,0
ori_218.png,0
r_218.png,1
pert_219.png,0
ori_219.png,0
r_219.png,1
pert_220.png,0
ori_220.png,0
r_220.png,1
pert_221.png,0
ori_221.png,0
r_221.png,1
pert_222.png,2
ori_222.png,2
r_222.png,1
pert_223.png,1
ori_223.png,1
r_223.png,1
pert_224.png,1
ori_224.png,1
r_224.png,1
pert_225.png,2
ori_225.png,2
r_225.png,1
pert_226.png,0
ori_226.png,0
r_226.png,1
pert_227.png,0
ori_227.png,0
r_227.png,1
pert_228.png,2
ori_228.png,2
r_228.png,1
pert_229.png,2
ori_229.png,2
r_229.png,1
pert_230.png,2
ori_230.png,2
r_230.png,1
pert_231.png,2
ori_231.png,2
r_231.png,1
pert_232.png,2
ori_232.png,2
r_232.png,1
pert_233.png,2
ori_233.png,2
r_233.png,1
pert_234.png,2
ori_234.png,2
r_234.png,1
pert_235.png,1
ori_235.png,1
r_235.png,1
pert_236.png,1
ori_236.png,1
r_236.png,1
pert_237.png,2
ori_237.png,2
r_237.png,1
pert_238.png,2
ori_238.png,2
r_238.png,1
pert_239.png,0
ori_239.png,0
r_239.png,1
pert_240.png,1
ori_240.png,1
r_240.png,1
pert_241.png,2
ori_241.png,2
r_241.png,1
pert_242.png,2
ori_242.png,2
r_242.png,1
pert_243.png,0
ori_243.png,0
r_243.png,1
pert_244.png,1
ori_244.png,1
r_244.png,1
pert_245.png,2
ori_245.png,2
r_245.png,1
pert_246.png,0
ori_246.png,0
r_246.png,1
pert_247.png,1
ori_247.png,1
r_247.png,1
pert_248.png,1
ori_248.png,1
r_248.png,1
pert_249.png,2
ori_249.png,2
r_249.png,1
pert_250.png,2
ori_250.png,2
r_250.png,1
pert_251.png,0
ori_251.png,0
r_251.png,1
pert_252.png,2
ori_252.png,2
r_252.png,1
pert_253.png,1
ori_253.png,1
r_253.png,1
pert_254.png,1
ori_254.png,1
r_254.png,1
pert_255.png,0
ori_255.png,0
r_255.png,1
pert_256.png,2
ori_256.png,2
r_256.png,1
pert_257.png,0
ori_257.png,0
r_257.png,1
pert_258.png,2
ori_258.png,2
r_258.png,1
pert_259.png,0
ori_259.png,0
r_259.png,1
pert_260.png,2
ori_260.png,2
r_260.png,1
pert_261.png,1
ori_261.png,1
r_261.png,1
pert_262.png,0
ori_262.png,0
r_262.png,1
pert_263.png,1
ori_263.png,1
r_263.png,1
pert_264.png,0
ori_264.png,0
r_264.png,1
pert_265.png,0
ori_265.png,0
r_265.png,1
